Country,Year,"Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)"
South Sudan,1973-01-01,17.8320250180723,19.32749116823,13.1472127830426,14.2585647085282,11.3412663314611,12.2539930376604,9.83455799707192,10.3344007983733,8.31616024797908,8.17044144794175,8.06316207659591,7.36199480869964,6.77280328240945,6.11515152225044,5.74034730913216,5.17689309107265,4.86582105059228,4.38648481497793,3.93276597437539,3.65701458061977,3.13693209267499,2.92335686910239,2.49739304253666,2.2438728131413,1.89194130660408,1.63458024494692,1.28147592893381,1.09258014187055,0.761065366171597,0.628063007768209,0.380219330477192,0.298277219187196,0.204850861869538,0.136839725629469
South Sudan,1972-01-01,17.6890563629646,19.1843516703707,13.1337342799319,14.2616519691937,11.3737158817897,12.2624680849024,9.79461626036044,10.2220290122543,8.45896905253187,8.23758554384645,8.12572546396979,7.40732862319123,6.75382767945915,6.13914353390086,5.778709440491,5.2162197304661,4.84786033894568,4.42464142140752,3.90815740991579,3.67620579298344,3.12890922237501,2.92765032377983,2.50499280696122,2.24848266593005,1.87940585805978,1.63627604364841,1.27456136663004,1.09043125303722,0.755972087612799,0.625239307056645,0.383470962090862,0.303047371262541,0.208315525910392,0.137247652768532
South Sudan,1971-01-01,17.5531395064745,19.0146980299581,13.1466371968023,14.2613289932051,11.3850646878675,12.2169966361562,9.725424576276,10.0685903991769,8.68726526855266,8.40612700984471,8.10317104074455,7.4226945207103,6.74554969062324,6.17945917017042,5.80781708986983,5.26200836012312,4.82340808754595,4.46619599735584,3.8847379814658,3.69518785839354,3.12521662054898,2.93597088986069,2.51160517957488,2.25724546039938,1.86912993823829,1.64254669731149,1.2713708600617,1.09272991865925,0.756140659890113,0.628170022568178,0.390456763958886,0.310816474403385,0.213864851504838,0.139233561703256
South Sudan,1970-01-01,17.4587896673673,18.8431363374526,13.172093701231,14.2275124093988,11.3622402409976,12.0999036003757,9.62298431178831,9.87521345963099,8.9488516404888,8.65536003292027,8.04299942041192,7.44127013244645,6.74280171261917,6.23108455619763,5.81841077177765,5.31471487123012,4.79583113047442,4.51008322717806,3.86325538779765,3.71549127399029,3.12595802671658,2.95024372589041,2.51574200579125,2.27188288514687,1.86515148535354,1.65558840490073,1.27419722422424,1.10244481965895,0.765409118621205,0.640278186199701,0.402501367989847,0.322261682063442,0.222782786349486,0.143530395319025
South Sudan,1969-01-01,17.4366574531519,18.6988942176341,13.1810533482183,14.1231546588592,11.3029002452728,11.9132154340635,9.53597309195511,9.72847156706998,9.17565623163428,8.89911916278889,7.96691475898156,7.47501877147935,6.74266568099387,6.29030553903999,5.80965413047124,5.3721754472176,4.76286139989621,4.55332631864563,3.84424137705186,3.73675915176045,3.13115586582514,2.96998876524616,2.51790056394229,2.29327771598767,1.86763847660099,1.67561633284381,1.28428230773139,1.11991177248404,0.785101890547439,0.662737941395473,0.420056385418034,0.337699069897424,0.23528679230764,0.150328133586662
South Sudan,1968-01-01,17.4233113461502,18.5620621128824,13.1748291299948,13.9944449945352,11.2268275453903,11.7111094433201,9.53817369556502,9.70593410557664,9.32160312338915,9.06153959675757,7.89948619675824,7.5125016003436,6.75628591611142,6.34707305828657,5.78652107714924,5.4260004275992,4.72681680635369,4.58937548443899,3.82876486759961,3.7534127524207,3.14095940166861,2.98982023805545,2.51481390442735,2.31468021193279,1.87181408579774,1.69491365082048,1.29474001985529,1.13701653068213,0.808798612039176,0.690402416250788,0.437914049523664,0.352264793639241,0.248340222226465,0.157448582458216
South Sudan,1967-01-01,17.4124794243921,18.424302878185,13.1591164185473,13.8488261838594,11.131100864721,11.4908563941943,9.66077822464321,9.80278896437568,9.35708346363542,9.14974469534726,7.84757929033243,7.55525557342796,6.77725374118491,6.40060358326672,5.74950363997353,5.47566693629009,4.69039013049602,4.61752649821511,3.81709345144157,3.76654279680816,3.15303767487752,3.00986898082663,2.50704237302517,2.33564077126084,1.87777422224808,1.71341818148276,1.30632383279637,1.15487464419091,0.836145434093813,0.723084865219564,0.455602747131536,0.366043224781012,0.261695066460123,0.164954828268537
South Sudan,1966-01-01,17.4248708616974,18.2983369255843,13.1235530787039,13.6670569754721,11.0095556805469,11.2422074430415,9.88506475684338,10.0070627307645,9.29897317049456,9.17933888481917,7.81143653977041,7.6024336298783,6.78949933600082,6.45214423096027,5.70608528481811,5.5217480194552,4.65485580940824,4.63919507941727,3.80925685014542,3.77907367991986,3.16187303154088,3.02960386540307,2.49944307760852,2.35704218988235,1.88495152621351,1.73299673204499,1.32224452646828,1.17829677953577,0.867106625099539,0.758891061543815,0.474984030788885,0.38124005401515,0.276245813851306,0.173331718262414
South Sudan,1965-01-01,17.4231907576794,18.1772437480139,13.0693167792012,13.4807063914224,10.8772247013243,10.9999100410381,10.1681104404016,10.2902373816376,9.21689011950781,9.17714084531653,7.79650328782532,7.63900439375102,6.79179441879844,6.4970433272131,5.66631403846046,5.55926968855431,4.62381910736059,4.65298168655579,3.80563200004004,3.7891167777347,3.16370686273712,3.04475490713193,2.49291042138341,2.37365457959071,1.88930310364955,1.7489899032391,1.33965353183945,1.20431751242113,0.894228429257172,0.789826741628154,0.492344881646421,0.394978089491693,0.289057118887839,0.180823985259674
South Sudan,1964-01-01,17.3600999970338,18.0408723027347,13.0068226478355,13.3308175348089,10.8041258025964,10.8836336896541,10.4493583215349,10.5559005282191,9.14721526823809,9.14842301837311,7.80868008189346,7.65541274162103,6.79088046954463,6.53132415702396,5.63210519718572,5.58398795046463,4.60001664916166,4.65765690841452,3.80685313940356,3.79420987216434,3.15849268313998,3.05321078238814,2.48474385009631,2.38088115843318,1.88735151706714,1.7561829638583,1.35355770577104,1.22806250532114,0.910505015001788,0.810194506508478,0.502249709995206,0.403437220691303,0.296941944500881,0.18579215932105
South Sudan,1963-01-01,17.308712134144,17.9046059349011,12.9282755243677,13.1597615682255,10.8292438355149,10.8970354858127,10.6359132528992,10.7114113308481,9.08390371707796,9.12588140608545,7.83444061099747,7.67355508129023,6.77099234903811,6.56321365029917,5.59202044765166,5.60142493149624,4.57874189456818,4.65742116228817,3.81276781699339,3.79990630368018,3.14602766779784,3.06168074113522,2.47779185651008,2.38738756775298,1.88498943769933,1.76294564145275,1.37285522868836,1.26092956893019,0.925912378262047,0.828485015929709,0.512491867337374,0.412857751101466,0.304919980452347,0.191496858770816
South Sudan,1962-01-01,17.2569971794315,17.7581427581428,12.8248548703756,12.9649217368516,10.9870534320444,11.0376908622523,10.6926599071805,10.7680892768612,9.03534442157179,9.11029112783499,7.86934629489493,7.69352348299717,6.73642237615694,6.59414475203949,5.55368870026301,5.6153319311214,4.56354613719711,4.65499237429062,3.82281617619821,3.80640424500074,3.128786996809,3.06895964790702,2.47328926966857,2.39206818154187,1.88367536474237,1.76965089245791,1.39626076234726,1.30042323024779,0.939505950711492,0.844096458131546,0.523233969592896,0.423399107609634,0.312518190814366,0.19786993471204
South Sudan,1961-01-01,17.1554074207085,17.5817422407841,12.7010723747901,12.7777365486575,11.274949417711,11.3250883452649,10.6558564992987,10.7532765465851,9.01610596573417,9.08695130263311,7.9061706525544,7.70618996531852,6.70517545001172,6.62060252958323,5.52469226095182,5.62376220016217,4.55756763836446,4.65103235627158,3.83117335106109,3.80976450724495,3.11190782909928,3.07129966460776,2.46746071697221,2.39107617921649,1.88233031268715,1.77651529271668,1.41586695033773,1.33493431517158,0.947083376627132,0.854810760048002,0.530084230397661,0.431834185522149,0.317095552692841,0.203383060212261
South Sudan,1960-01-01,17.0503066260133,17.3953564025097,12.5594479877315,12.5700363721938,11.6206183650235,11.6790387497102,10.5810668049272,10.699273594341,9.01452795179018,9.06671234820406,7.9259312677874,7.72229085988573,6.67375969666531,6.64441422080102,5.49749698979144,5.62661572483103,4.55531794398739,4.64723124894015,3.83119317729351,3.8108438279744,3.09729356360503,3.07146045951474,2.45974113060802,2.3900441934267,1.88651129216983,1.79265427035857,1.43310877388216,1.3654972885239,0.95540584925477,0.867672352633783,0.537343162409083,0.441345944206231,0.320929417060252,0.209512141944995
Tanzania,2022-01-01,16.0401526050631,16.8177461439092,14.083727090351,14.7168087318836,12.2989827244797,12.7793389692746,10.837100648698,11.2104637954342,8.92415501314238,9.12621110588386,7.39840927065223,7.05904318908838,6.66904248603179,5.72988154094178,5.87762929351166,5.1481837207586,4.67269765157335,4.619164336052,3.45261665194093,3.75488273723113,2.56976092813264,2.79759330987422,2.05416053102838,1.99510017181773,1.71295358681759,1.45446851683073,1.35554073909365,1.12750695987088,0.950541067679397,0.829994664039783,0.609439778050514,0.519092268307019,0.493089933753672,0.314519838802288
Tanzania,2021-01-01,16.1813311290903,16.9702685456846,14.0641938219431,14.6910514717801,12.4236099878705,12.9067424754284,10.7905112299222,11.1653042823616,8.8523909572758,9.00208091613464,7.42265904438487,6.93700460274681,6.7455798224231,5.74768595457601,5.85691198366438,5.24791596062118,4.56399408262458,4.63538451830543,3.36463030787831,3.70232308094947,2.53769569662365,2.73588709404689,2.06526398889001,1.95732160447061,1.73682674394075,1.46668978530461,1.35385071031212,1.14962599449466,0.95759550508745,0.856655346862723,0.591653614798306,0.513006183386871,0.491301373270566,0.315052182845297
Tanzania,2020-01-01,16.3171397003765,17.1176416272584,14.0791571594973,14.7033379716017,12.5345063175765,13.026373618585,10.7082924419381,11.0877281762562,8.7853465604989,8.85714778851203,7.47895454055235,6.83514181609895,6.81940227219106,5.79974788890758,5.80853303832609,5.33611738811176,4.45219555731801,4.63579476125278,3.28419065009441,3.64224926722995,2.51736971687656,2.67377148835912,2.08163779740565,1.92547582720179,1.75798096286203,1.48553324258927,1.34895333398401,1.1736724250277,0.962670543055661,0.88001478173221,0.57331209158238,0.504146714270442,0.490357315864478,0.316105217005135
Tanzania,2019-01-01,16.4415186897167,17.247565772838,14.1280400214582,14.753045387464,12.6148314895304,13.1316440068363,10.6034102154761,11.0072209631501,8.71260107161402,8.68870513827409,7.59448457471105,6.78443239949913,6.89196052920075,5.88312147790251,5.74256139002028,5.41322857285359,4.34030453618439,4.61768680933376,3.20909957839286,3.57034246878962,2.50807673018639,2.60832818888777,2.10183789276374,1.89775793502505,1.77007163894997,1.50267872257146,1.33729460259686,1.19485255411004,0.962538017203094,0.894440949417978,0.55418430621614,0.491077856183745,0.487184715779057,0.313870796862821
Tanzania,2018-01-01,16.5340217851682,17.3409251652026,14.2197552482801,14.8520265395303,12.6550574713074,13.2113903489802,10.5012150000046,10.936830746267,8.65673690463444,8.51309054199728,7.74298359555339,6.77018035148099,6.95059258387077,5.99067823476502,5.66095752044185,5.47712373496007,4.22700114932755,4.5785062218325,3.14471799450215,3.49204786220265,2.50952607672658,2.54299333052806,2.12533623772322,1.87775294068913,1.77349301765581,1.51783172634565,1.32700019390631,1.21626961185846,0.951497547984501,0.89638071068043,0.53743464502242,0.477223458342753,0.482673027890718,0.30874847433685
Tanzania,2017-01-01,16.5671065205243,17.3855866778785,14.3679635297717,15.0148315708527,12.6572463113367,13.2217537534031,10.4268113601025,10.8071253565301,8.67383885627928,8.34843636952912,7.86698024231684,6.78104098290433,6.9605448179582,6.12322258561878,5.54798092128871,5.52766352210506,4.11737051475687,4.53161863768185,3.0990635689187,3.42441824037473,2.51999478040486,2.49534221121057,2.15422844127498,1.88371854667733,1.77817938044865,1.54824393289816,1.32927244762263,1.2474414826647,0.927844605236368,0.887560201507007,0.525846669954962,0.467036852464883,0.479727031803623,0.304959075699047
Tanzania,2016-01-01,16.5843771801367,17.4274110469191,14.539924292585,15.202128352905,12.6211828452636,13.1455385491244,10.3905931508832,10.6065058013821,8.75321269718168,8.19569523954086,7.95794520623914,6.83383543324567,6.91070206986739,6.26567918123232,5.40724841246807,5.56440763507631,4.02100630119442,4.48776345327385,3.07195597134597,3.37059635409358,2.53654782292339,2.46867380450075,2.18674183980262,1.91713994839673,1.78551421586447,1.59593088820264,1.3375371743503,1.28428800380111,0.899114811241274,0.872493039581497,0.517750479283474,0.459072011952312,0.478645529369236,0.302841256771729
Tanzania,2015-01-01,16.6351569929439,17.5117195438464,14.6879060044414,15.3570546850305,12.5471858066713,12.9833456890298,10.383386623378,10.3511908286994,8.87818178370201,8.07688230348927,8.02562539440967,6.94230049281837,6.80659360395037,6.40060649928773,5.25632702630157,5.58835359267322,3.93741622249551,4.44422248466839,3.06062652362343,3.32765653805045,2.55926198516304,2.46123616553041,2.22040603573562,1.97130249573467,1.79418499512148,1.65546804192016,1.3446526050508,1.31863441451912,0.871790126496677,0.85543839056889,0.512004557930989,0.452254644397141,0.479293712584253,0.302333189736185
Tanzania,2014-01-01,16.7163739589939,17.6133299815241,14.7934628078809,15.4578207345849,12.4591852337682,12.8085513240053,10.3601719157938,10.1075619385971,9.032867481082,8.04881076876915,8.07688152411237,7.07747782304713,6.6982298471366,6.51410931719587,5.12442767666883,5.59202891627872,3.86468866313482,4.38852141146923,3.05857857940948,3.28009301070528,2.58963549187977,2.45761033264439,2.25068949038196,2.02387095465048,1.791454467695,1.70253071870333,1.34874735281011,1.34442517505445,0.846469693676774,0.835618290936695,0.508127663511155,0.445834387777781,0.48000815206434,0.30180491405599
Tanzania,2013-01-01,16.8362616503359,17.7354964905978,14.8458679210156,15.4952853159751,12.383474179716,12.6701944221145,10.3257517034085,9.92208377774141,9.17560069139594,8.08520004001635,8.11205285994441,7.21876021525887,6.60528689287606,6.60032632653488,5.01414586497615,5.5680466661319,3.80419898746333,4.32000586862362,3.06307964679511,3.22334193827982,2.62745229183377,2.45359520524198,2.27392196489813,2.06547629324713,1.78211444768935,1.73285486647601,1.33954717858849,1.35329023342566,0.825759939066117,0.816060037077078,0.506024757884145,0.439967094733084,0.47945902211299,0.300015208524903
Tanzania,2012-01-01,17.0116365484871,17.9131316734533,14.8449307160004,15.4722055834602,12.3120056069599,12.523867571697,10.3319337193351,9.78032668022499,9.28376831945056,8.12617693085539,8.12366040859819,7.37060549936701,6.50142188180031,6.66416646984395,4.90903400546434,5.52332853329326,3.75604877376968,4.24700388905233,3.07589052108838,3.1686694536324,2.67138530102043,2.46295433712148,2.28951135499486,2.10703185892196,1.78303578625757,1.76613909234807,1.31059559629148,1.34156836903825,0.811325002253869,0.799738641852746,0.5052575947161,0.434963133345905,0.478558863511733,0.298122282491766
Tanzania,2011-01-01,17.2140561858867,18.1091418660228,14.7973037979741,15.3974891655695,12.2503798092669,12.3910937506062,10.359859351209,9.70013901589338,9.35735606911718,8.19361293173304,8.1156579958043,7.51281797641668,6.40446055222007,6.70306130212277,4.82616722639488,5.46853055468422,3.72182579073216,4.1684208136008,3.0951198475586,3.11347555054715,2.7189200449014,2.47949048153314,2.29644750341363,2.14189861609013,1.78529737261927,1.79359501088501,1.27286571255082,1.31576856425929,0.800782101429251,0.784137927754214,0.506024013698002,0.431110811358723,0.477476625223775,0.296215660923001
Tanzania,2010-01-01,17.3951420315544,18.2728210921469,14.7111158715354,15.280380684327,12.196175855607,12.2735508880205,10.4111242889985,9.68776064138343,9.42280598802758,8.30863402991622,8.08879832746033,7.63493016614671,6.32417235310519,6.72306636560933,4.76207564218801,5.40509578255185,3.70292943630445,4.08744310983229,3.12413237833098,3.06350125973662,2.76718049236251,2.50230834470896,2.29560416793704,2.17072335289076,1.78381761579031,1.81187924060825,1.23649066393029,1.285083773207,0.793173121315875,0.769173916525493,0.506661077988591,0.42677095448498,0.4786006875635,0.296876397903614
Tanzania,2009-01-01,17.5279791690467,18.3612108730564,14.6126548941343,15.1538557937274,12.1291975808427,12.2108782799078,10.4793264372372,9.83746644634163,9.44647080578309,8.47354077151145,8.07019595681469,7.71695659483637,6.29964645314401,6.71093275714887,4.73313459839826,5.32579169853751,3.69926889066054,3.99629739664429,3.16059588050578,3.00875930244539,2.81303109491844,2.51037228641743,2.28053948286289,2.16983059172823,1.77130874061113,1.80269975061581,1.20253948855157,1.24874687322131,0.787987160519464,0.75392849784682,0.504007908785319,0.418212788704531,0.48211545718393,0.300519297308769
Tanzania,2008-01-01,17.6019102515017,18.3832958970701,14.5329340390738,15.0559716788342,12.0654859938167,12.1885094939411,10.5514184866412,10.0458569767492,9.45363596227296,8.64711646732953,8.05935121450599,7.77521097068384,6.29109657053273,6.6736419043284,4.71785968208753,5.23898776484586,3.70717914084899,3.90420494787293,3.20922785739446,2.96501405587625,2.85376089559445,2.51633745918002,2.26335702277645,2.15981645848721,1.74434821809752,1.77643005547181,1.17639297813754,1.21555354136699,0.786428747181648,0.741415047200365,0.501464702588725,0.409558336667348,0.484148236947654,0.303078944094781
Tanzania,2007-01-01,17.6290158452232,18.3802770940383,14.4657806957206,14.9741013561315,12.043153719111,12.1698942287207,10.6236168895757,10.1659727587516,9.49444147821915,8.79948886958092,8.03176019828808,7.83818546270514,6.2408103467424,6.63177863687293,4.68369457323111,5.15271382469476,3.72376542782959,3.82442859700315,3.27515961401382,2.95511553970892,2.88551417807221,2.543979809522,2.26023530383144,2.17642677105122,1.70650523591375,1.75271209888823,1.16121631930383,1.19218229086719,0.78860687640776,0.733453191812336,0.503652996895997,0.406570850374154,0.483070301620306,0.302718619276992
Tanzania,2006-01-01,17.6142841548207,18.3439415006372,14.4126537669632,14.9042716233888,12.0521954165887,12.1745420726225,10.689393270541,10.2689300033371,9.53562269451279,8.94266942010504,7.99174013891987,7.89074485138967,6.18530789788273,6.58378199144858,4.65279411005867,5.06303743865764,3.75160821352964,3.7516868016741,3.34881615315786,2.96611729082754,2.90487708459543,2.57739172891534,2.26143110379544,2.20013785515913,1.66419005290479,1.72374670682466,1.15234491843937,1.17235855384766,0.793996395324534,0.729038151046726,0.508232333237779,0.40660150551227,0.480512294727507,0.301002504606104
Tanzania,2005-01-01,17.554973386733,18.2650383414912,14.3638420742475,14.8381717261318,12.0921061580812,12.219063279784,10.7637445764205,10.4040347427044,9.55539533994532,9.07330355552608,7.9494548314932,7.92689119702542,6.13302836015729,6.52159562291201,4.6354098699953,4.96902581650303,3.79420698992932,3.68767372520944,3.42223180256054,2.98942341069512,2.9109289461681,2.60838190117431,2.25874638591792,2.21729709863906,1.62542104890169,1.6915088760877,1.14710393929721,1.15359934925626,0.798809799557955,0.723718153449907,0.516189262837775,0.411235603992597,0.47840722775613,0.300037599417684
Tanzania,2004-01-01,17.4744677315169,18.1673995671224,14.2915557358247,14.7488359816291,12.1915838490908,12.3316818877686,10.8367190875996,10.559364936916,9.55476393688518,9.1900306181703,7.90224823215759,7.93941825476429,6.07820246485211,6.44075911946365,4.63161810823932,4.87238557778599,3.85259378740593,3.63867655598374,3.48903966287976,3.02108166605078,2.89880012126968,2.63044132397191,2.25532098536612,2.22910045927255,1.59250657602718,1.65842527582748,1.14607779768326,1.13742543419733,0.7990471049902,0.712901863485192,0.528700894675469,0.422111070052262,0.476753923536139,0.299960407538405
Tanzania,2003-01-01,17.4098404929875,18.0877482265692,14.216372651398,14.6592649608702,12.312485170448,12.4723126547577,10.89705993732,10.7245847741875,9.53511175979274,9.28949278580617,7.84325295520891,7.91846215234063,6.02672995071698,6.3462592399912,4.64147804958925,4.77550376622707,3.92433328862132,3.60841831365436,3.54381786997719,3.05730200646159,2.88285565200274,2.6486716620284,2.23717599637581,2.22696015914452,1.56678428124532,1.62613761828643,1.14964154012755,1.12544584293334,0.799511233318665,0.702644695271758,0.537984315003021,0.429927207663011,0.475564855867012,0.300863933806845
Tanzania,2002-01-01,17.3654936918308,18.0343966274658,14.1871999320262,14.6265257765746,12.3883165502972,12.5694766026144,10.9554262744673,10.8671327196453,9.51269023604427,9.36291083324844,7.77438549250273,7.88215585112923,5.97387837589305,6.24527945579932,4.66311091392992,4.68140533311972,4.0134347334461,3.60380865018361,3.5850216685652,3.10058350899891,2.87426368246861,2.67835174185003,2.18470672383446,2.20239150403463,1.54575480907026,1.59636440501896,1.15590612756203,1.11658390877657,0.806117732582887,0.700632056609274,0.539626665001409,0.428981910589425,0.474666390477614,0.30301911434167
Tanzania,2001-01-01,17.3428759845862,18.006573964467,14.1872402587002,14.6335153863536,12.4308991477283,12.6377582711498,11.0068492792979,10.974105770827,9.4881016292526,9.4153661322677,7.70416220879866,7.84332643355832,5.92263296250816,6.13753804065616,4.69914700780508,4.59323487786302,4.11508333072441,3.62330986016435,3.60829045173618,3.14799403513146,2.86031258925569,2.71190168074728,2.11425337063415,2.16321281027073,1.52773483481691,1.56759968292291,1.16531222605389,1.11148871073877,0.815736432066979,0.703150024164536,0.538175413257594,0.424599709020496,0.473192872777072,0.305324609696915
Tanzania,2000-01-01,17.3096032547978,17.9746894645671,14.2067061759828,14.657552349774,12.4908891432796,12.7040271386177,11.0528789848071,11.0442467842929,9.46045705951853,9.45219795609469,7.61496295535272,7.7867165813548,5.86452768038836,6.02522744078641,4.7386441805452,4.51785769091127,4.20915984398689,3.66039253183344,3.61174764584187,3.19876832138662,2.84302350441761,2.74580860568298,2.05671904697813,2.13059720345437,1.52565058791894,1.5528106676156,1.1742824599471,1.1053055051553,0.830992782772324,0.71354593552454,0.538621738809767,0.422922996202821,0.471132954655354,0.307332826745491
Tanzania,1999-01-01,17.2353829964597,17.9102542345756,14.2846484294357,14.729634570636,12.56730647346,12.7571711640002,11.0984646083118,11.0821079178879,9.42402336754972,9.46672762289434,7.49863242164886,7.70806899004912,5.79970684314514,5.91243802968053,4.78315822280186,4.46337583560661,4.2887493199,3.71213763706847,3.59142676309883,3.2474198786955,2.82931633478082,2.78448068132475,2.01762925441561,2.11078049537604,1.54063917520601,1.55528365481302,1.17735251883067,1.09189151321419,0.853823397860011,0.734729891239032,0.541388373510697,0.424665410098724,0.468351499584525,0.308832472839954
Tanzania,1998-01-01,17.168840262163,17.8456053594404,14.3927336236242,14.8294381044397,12.6368399398578,12.8382848495924,11.1096599228534,11.14113636661,9.34919651123703,9.46304954749011,7.38946205606177,7.60884386792041,5.77750267827567,5.79504035845353,4.86799350189548,4.43320415345842,4.36102946998702,3.77084233889468,3.56216346552887,3.28683792110294,2.79224614154211,2.79618610459273,1.98261036733672,2.0810047543163,1.54982562457922,1.54597907098758,1.1801685811392,1.07821179269616,0.870630125773274,0.749215163584607,0.545343079136565,0.428397563306706,0.463754649008689,0.308722683113356
Tanzania,1997-01-01,17.1527041142964,17.8330646224313,14.4630942355407,14.8909173338931,12.7115777104893,12.9304373445758,11.1024956245681,11.1962734398575,9.25286354158002,9.43274875054363,7.28805773498541,7.49521701807849,5.77740848141702,5.68044302515245,4.97147858525223,4.43095801636935,4.41287342809968,3.83385780278604,3.54687913020525,3.33664026699538,2.72190654800272,2.77708277787265,1.95985072674193,2.05456115937992,1.56155624469771,1.53793100858464,1.19274339909022,1.0780238823537,0.875615177985037,0.749053253131016,0.55094702369536,0.43528492913409,0.457948293352921,0.307505368861007
Tanzania,1996-01-01,17.2088925519968,17.8558039729519,14.5316596615238,14.9814799310586,12.7470380298471,13.0990363310077,11.0114410585918,11.3244625186872,9.11910824206279,9.40983379703112,7.24467801067212,7.35859509641085,5.87637811913044,5.55796697077314,5.14111630868597,4.44961739052752,4.45634799090138,3.88608581918417,3.52029808519596,3.35834973432678,2.61647664788829,2.69775351938401,1.91381846212756,1.98346894043316,1.53461493927015,1.47873474000458,1.20351090328159,1.07731601257808,0.871523024517608,0.738262851366273,0.554182137359468,0.440402882985025,0.448915826947146,0.302829491289857
Tanzania,1995-01-01,17.3036848793709,17.9070369964815,14.6158807392927,15.115934458555,12.7404042848837,13.2823737070129,10.8863399800796,11.461283868633,8.97957783368313,9.36159449004704,7.24368769212958,7.20569362509683,6.02412993789503,5.44767097613697,5.31880457692244,4.48646049783819,4.47081269542806,3.92714664088201,3.4749091768799,3.35530578464627,2.50773695260223,2.59752295332602,1.8616236342614,1.89703374051745,1.49325806158345,1.40170424595993,1.21759083553505,1.08354749707288,0.867784406625582,0.729640797120974,0.555411102074609,0.443397049032232,0.438363210752645,0.296652671640757
Tanzania,1994-01-01,17.3763882266348,18.0191717647085,14.662501857018,15.1725715214644,12.7848955236734,13.2792203098675,10.8961462452611,11.3794934207099,8.915929727258,9.21367916281285,7.16373844601653,7.06110040239731,6.01097265354538,5.39348568043277,5.33883007313462,4.54683320436508,4.39990302155621,3.97584184173755,3.44439213376382,3.40634041017632,2.45716001352823,2.58537475482622,1.88745016101857,1.91859821284644,1.54180122827532,1.44422393616194,1.25210809420115,1.12034633498778,0.875374094748716,0.737471554931611,0.561188579914353,0.452131003740307,0.431219920451828,0.2941164838336
Tanzania,1993-01-01,17.4371343110586,18.1586271638359,14.698027054735,15.1741826444555,12.8714693630531,13.1644825308518,10.9640760595839,11.1672652914943,8.87415409024132,9.02296475760891,7.02914211145035,6.92931349486118,5.91757865306416,5.38378939767271,5.27282114479298,4.62133202750553,4.30345710196084,4.03870195590259,3.40858045171469,3.47785028915461,2.45025286436478,2.62883362020018,1.96215537599881,2.00454422105283,1.64117441082848,1.55645060965853,1.28528518558661,1.1585656555657,0.890546109029553,0.756519743390766,0.569457488063143,0.464385663321211,0.424688224473587,0.292190933467773
Tanzania,1992-01-01,17.5175371398534,18.2657582405771,14.7827992116221,15.2270870670199,12.9237757097128,13.1315973420593,10.9306851200325,11.0493225825185,8.76851261930506,8.87431180314459,6.95129486793581,6.80329913080034,5.94318959538251,5.38830670848176,5.2709665939388,4.69335003117631,4.26508556496718,4.10901729772899,3.32773702664264,3.4819194678539,2.43704387784297,2.63276249821873,2.00545108018008,2.03916460568269,1.69115937317736,1.60742434377235,1.29357135581149,1.16449908196369,0.903229143221372,0.774389631949264,0.573879916061847,0.472192739389649,0.414081804312124,0.285597427662931
Tanzania,1991-01-01,17.623870321985,18.3495744579907,14.8971079684051,15.3263749134794,12.9261220979364,13.1824584190325,10.8128388151786,11.0305807303658,8.62146822373686,8.75384096581476,6.94766407855873,6.68389284488422,6.07676744862787,5.40560948905123,5.31685905068007,4.75978582581607,4.25798235216531,4.17169963256982,3.22373907119554,3.42926936064801,2.41419255399538,2.59594377154503,2.01571274575152,2.02346392689216,1.69187208238656,1.59668221369508,1.288025196152,1.152811774531,0.911487914296146,0.788158227756899,0.573678143832102,0.474165115845346,0.400611935116879,0.275688330081948
Tanzania,1990-01-01,17.7489214581143,18.448018986029,14.9964315339165,15.4196938073791,12.9108605174404,13.2332733306665,10.6785762492198,10.995369084305,8.49005796813489,8.61799876290798,6.98024653593816,6.58073229180556,6.21481924250985,5.44617955242455,5.3331884406762,4.82488650730156,4.2371175128267,4.22125242603375,3.12690709486851,3.36864508792983,2.40228276141751,2.56181910554049,2.02788823808818,2.01083782736023,1.68970681355833,1.58416377147626,1.28585942281892,1.14709959331526,0.918274200118551,0.799966109604871,0.571818946886549,0.474384509681912,0.387043063466608,0.265679246238104
